text_id,Text,task_1,task_2,task_3,Label
hasoc_hi_7091,मोदी जी की इतनी बडी जीत मे जितना योगदान अच्छे हिन्दूओ का है उतना ही योगदान अच्छे मुस्लिमो का भी है   जो सोच आपकी है कट्टरपंथीयो को बारे मे वही सोच उनकी भी है  अगर आपको विकास चाहिये तो उन्हे भी चाहिये  सोच बदले देश बदल रहा है,NOT,NONE,NONE,0
hasoc_hi_3484,"<b>  म बाट धेरै आशा नराख्नुस् ,   हजुर को चाहना पुरा गर्न नसक्दा   हाम्रो नाता टुट्न सक्छ।",NOT,NONE,NONE,0
hasoc_hi_4682,"1975 में आज ही के दिन मात्र अपने राजनीतिक हितों के लिए देश के लोकतंत्र की हत्या की गयी। देशवासियों से उनके मूलभूत अधिकार छीन लिए गए, अखबारों पर ताले लगा दिए गए। लाखों राष्ट्रभक्तों ने लोकतंत्र को पुनर्स्थापित करने के लिए अनेकों यातनाएं सहीं।    मैं उन सभी सेनानियों को नमन करता हूं।",NOT,NONE,NONE,0
hasoc_hi_2097,"मुंबई में जानलेवा बारिश, मलाड सब-वे में गाड़ी फंसने से 2 लोगों की मौत  #MumbaiRainsLiveUpdates #MumbaiRainlive",NOT,NONE,NONE,0
hasoc_hi_1821,आज पासून बॉर्डर वर फक्त #प्रज्ञा_ठाकुर राहणार  शाप दिला की खेळ खल्लास  #ModiOnceAgain   #RahulGandhi   @PRAGYASINGH_1   @narendramodi,NOT,NONE,NONE,0
hasoc_hi_7007,अमेरिका - हम शिक्षा देखते हैं।   चीन - हम हुनर देखते हैं।    भारत - हम पहले जाति प्रमाण पत्र देखते हैं।,NOT,NONE,NONE,0
hasoc_hi_1500,अपने कार्य के प्रति समर्पण ही सच्ची सेवा है।,NOT,NONE,NONE,0
hasoc_hi_3739,बधाई देने से ज़्यादे महत्व बधाई देने के भाव का देखा.. जब मैं घर पे नही मिला तो वहीं आ गए जहाँ Ito के पास से मैं गुज़रने वाला था..सड़क पे घेर लिये भाई लोग.. गाड़ी से नीचे बुलाए और माँ कालका की चुन्नी ओढ़ाकर आशीष दिया...,NOT,NONE,NONE,0
hasoc_hi_2171,"#संविधानकीशपथ-राहुल की मुलाकात, बलि के बकरे की तलाश ?  #मुख्यमंत्रियों के मंथन से, #राहुल को मिलेगा #अमृत ?  करेंगे चर्चा, शाम 4 बजे @abpnewshindi @abpnewstv",NOT,NONE,NONE,0
hasoc_hi_7777,"Hahahahhahah.Bhut bdia aise kro rajneeti ,pardhani nhi jeetoge",NOT,NONE,NONE,0
hasoc_hi_5494,"कैसा देश है मेरा ?कुछ दिन पहले भारत वासियों ने ट्रेंड चलाया #NoToJaiShreeRam और जो भारतीय विदेश में रहते हैं उनके मुंह से निकला जय श्रीराम जय श्रीराम वंदे मातरम !   क्या हमें अपना देश छोड़ने के बाद ही अपने इस वतन का एहसास होता है ,इस तिरंगे का एहसास होता है सोचिए सोचने वाली बात है",NOT,NONE,NONE,0
