ID,Text,Label
facebook_corpus_msr_1723330,"Got it Mr. Singer ...but if you wish that your suggestion or speaking more appropriately ' a hindutva campaign against noise-pollution should be embraced then you ought to realise the trauma caused by your songs to people like me , and so in accordance to your statement you must stop singing. I know you won't hesitate to disagree because the moment you complete reading this concern you will suddenly realise ' Oh! What the f::k is he saying? I am entitled with certain Fundamental Rights. Its natural don't panic. But if you are entitled with these rights so are they to pray in the name of God for five times in a day",1
facebook_corpus_msr_1945449,There is a difference between being a goon and being branded as a goon by congress and other so called secular minded  parties ..... these are all desperate statements by pro anti national elements who are shivering in their boots....will he talk in the same tenor about Owasi Brothers who are a big pain in this nation as they have not done any justice to minorities but only spend time  vomiting venom upon Hindus,1
facebook_corpus_msr_1723289,"uffff people r insane really.....so wat if he posted wat he thinks ?....none of anyone else's business....his thinking his mentality his post .....watever...,comeon guys everyone has a right to make complain for noise pollution ...y people r creating this a political or religious issue I really dont understant .....!!!",1
facebook_corpus_msr_1723715,"Not only Muslims, all religions should ban loud speakers.",1
facebook_corpus_msr_1714361,Two times Oscar Tom Hanks can't play Jesus,1
facebook_corpus_msr_2199210,First ask yr CM to respect his father.,1
facebook_corpus_msr_474280,Those who have so much money they are against decision.,1
facebook_corpus_msr_710110,Star cast....no work to show,1
facebook_corpus_msr_2280073,"Nicholas Williams Maybe his family were physically thrown out of pakistan  with nowhere to go when it was given to the muslims, life as a refugee isnt much fun",1
facebook_corpus_msr_2159093,Its remote control nadu now 😀😀😀😀,1
facebook_corpus_msr_455936,"Bike must be stuck in Pune traffic, while coming from  Chakan plant!!!",1
facebook_corpus_msr_444508,"Should have been done long time ago, better late then never.",1
facebook_corpus_msr_402648,He is the men who prove Hindus and Muslim to fight good for nothing,1
facebook_corpus_msr_379110,Me to bolta Hu ki neta log ke bacche fouji me Bharti karawao khud ba khud faisla samne aa jay,1
facebook_corpus_msr_324362,This is incredible india for you they are busy protecting animals lol,1
facebook_corpus_msr_2280101,wheres the outrage from the lefties on this then?you know you made the right decision when Muslim countries dont even want fellow Muslims allowed in!,1
facebook_corpus_msr_449860,Move is gud but pl ensure atm has sufficient cash.,1
facebook_corpus_msr_445662,Only black money holders and hoarders are having problem which is at the most is 10% of population.... rest are fine except that cash withdrawals from bank is not available as promised by goverment..... may be this little bit of inconvenience will give us and our next generation a better future,1
facebook_corpus_msr_1867493,First he should try to hang the rapists instead....,1
facebook_corpus_msr_450890,Emotional blackmail no substantial evidence. What India loosing now never lost. U silent on BjP leader's hoarding black money,1
facebook_corpus_msr_554037,"no, In past years if they thought of nation our country could have achieved much better status.they are like indian team they think of their own benifit.",1
facebook_corpus_msr_2199168,Can anyone ask him will he tell wht Our PM Narendra Modi needs to speak....,1
facebook_corpus_msr_449112,Rohit Ji pl.use good words n day sorry to Mr Azad,1
facebook_corpus_msr_456109,this is the reason google is sending this event notification mails directly to spam :-D,1
facebook_corpus_msr_1351271,Hahahaha. Nice story,1
facebook_corpus_msr_456240,"Dominar launch made me 😪 , thanks for the lullaby 😝",1
facebook_corpus_msr_1956253,Scrap,1
facebook_corpus_msr_452421,No one understood y she ws yelling.. So. They clapped,1
facebook_corpus_msr_399063,Your are a celebrity and you should know what will happen after posting these type of video. I know this is a cheap publicity stunt to be u in lime lite. But i tell u this is not good because all these nonence divide our society and gives a bad impact,1
facebook_corpus_msr_367607,"In other words, Indian Army is saying Pakistani soldiers went across the LoC into Indian side, Mutilated the bodies of two Indian soldiers and came back while no one on the Indian side dared them engage. 
P.S: ISPR has rejected the fabricated claim by Indian Army.",1
facebook_corpus_msr_450922,Sir plz don't check up sarkar this is funy words,1
facebook_corpus_msr_2018503,And what makes her think that it's ok to spend just an hour with a puppy? Obviously she's never lived with a pet,1
facebook_corpus_msr_2082508,"Applicable for only ICICI AXIS & HDFC 
Please notify this as well...just because of hits on your site spreading false news..",1
facebook_corpus_msr_471244,"ATM withdrawal limit could have been fixed at Rs.5000/= per day and exchange limit could have been fixed at Rs.10,000/=. This would have  helped the people in urban areas to manage the transition more smoothly and with lesser pain.",1
facebook_corpus_msr_325626,Martyred.....not killed,1
facebook_corpus_msr_497690,"U can hate Indian government for ur personal reason, but they are trying to make a change and are successful to some extend . Appreciate it . Don't be an idiot",1
facebook_corpus_msr_336160,Let all the antinationalists come together...we will celebrate feast when they lose,1
facebook_corpus_msr_1833368,Can we focus on other vital issues? Or is cow protection going to lead to 'VIKAS',1
facebook_corpus_msr_452123,dominer is doing poo ... may be thats y .. they are delaying,1
facebook_corpus_msr_1226725,This is the India. And. Achhe din,1
facebook_corpus_msr_451964,Spell mistake guys....it's not a bajaj auto...it's a bajaj audio...,1
facebook_corpus_msr_330892,Ashis Kumar your modi invite us to come we don't bag from poor countries... turkey economy 100 times higher then India.... India still under DEBT of IMF ... 😂😂😂😂😂,1
facebook_corpus_msr_474268,And what about corrupt politicians?? Imagine what would be happening in coming elections!!,1
facebook_corpus_msr_449117,Remove caste based reservation introduce economy based reservation automatically corruption I'll come down,1
facebook_corpus_msr_1972753,Who  will do the forensic audit of the bank auditors !,1
facebook_corpus_msr_1723960,Every indian has freedom of expression...,1
facebook_corpus_msr_2260875,Great nitesh ji plz join bjp u r good person every person no,1
facebook_corpus_msr_2018584,Truly agree.. I believe working lady can up bring a better independent child. To look after your child you don't really carry them on your lap for the whole day long. It's should be individual choice rather than pulling down and disrespect other's choice.,1
facebook_corpus_msr_444210,"Good that this plan has been taken into consideration, but why not proper planning ?",1
facebook_corpus_msr_2041545,"Nepotism is there in every field. Stop playing the victim card. And more so in a creative field like this, one can only get a push at the beginning, rest it depends upon the talent. So, in a way nepotism is less as compared to other professions.",1
facebook_corpus_msr_380637,Modiji ab to kuch karo is pak doges ko jabab do in,1
facebook_corpus_msr_480930,Sonia ma'am is much more busy in her mobile than the stocks or live telecast :p,1
facebook_corpus_msr_2111214,"Your words is a huge admission that you were, are & will remain irrelevant in this country.  This country no longer supports your version of secularism.",1
facebook_corpus_msr_1537016,REPlaCE kapil with Arvind and the whole scenario changes abuse to praise,1
facebook_corpus_msr_469255,Tell something which can b done in next 2.5 years,1
facebook_corpus_msr_1723262,"Mr sonu nigam 
People who are beaten up and murdered in the name of animal so called god cow burtually harrased on roads tell about this it is more than your sleep when this force religiousness ends in india 

#overrated_shitt",1
facebook_corpus_msr_445504,"its just a reason of taking the name of cleaning of black money most of the people don't know the actual fact. Duplicate notes has been released in India of rupees 80lks of 500 and 1000 which was not in hands of gov or PM. Then there its self they declared as all that stuff. Any one asked about the reason behind the releasing of 2000 rupees note. I like only point also included black money need to take it out. There are a lot of question people need to asked. He is also the same like the other. I don'T trust him now. Is a fallalaa speech, Listen to the people voice who there are suffering now. we don't need yours speech. People are lost there life.",1
